Application_ID,Region,Risk_Score_Raw,Applied_Amount,Status,Date_Submitted,Time_to_Approve_Hrs,Transaction_Flags,Customer_Age
108322,Killeen,708.0,2795.06,Denied,2025-08-23 14:35:37.572768,14.26,None,23
108323,Killeen,735.0,1980.68,Approved,2025-11-13 10:54:14.572768,9.45,None,36
108324,Killeen,740.0,1052.57,Denied,2025-10-30 08:50:26.572768,39.9,None,57
108325,Waco,765.0,2190.84,Approved,2025-07-29 19:54:10.572768,21.45,None,30
108326,Killeen,809.0,3651.25,Approved,2025-06-25 21:11:44.572768,5.83,None,45
108327,Temple,698.0,1938.13,Denied,2025-08-03 13:47:59.572768,2.86,None,27
108328,Temple,,1954.38,Denied,2025-11-23 14:19:52.572768,18.74,None,28
108329,Fort_Hood,736.0,899.44,Pending_Review,2025-08-01 17:24:32.572768,,None,37
108330,Waco,631.0,4515.92,Approved,2025-09-06 09:08:09.572768,17.72,None,38
108331,Fort_Hood,659.0,4169.86,Approved,2025-09-05 16:32:47.572768,5.8,None,51
108332,Waco,759.0,1301.86,Approved,2025-09-17 01:18:44.572768,10.86,None,29
108333,Killeen,692.0,1636.92,Denied,2025-06-25 11:30:01.572768,38.91,None,24
108334,Waco,627.0,5604.79,Pending_Review,2025-08-03 03:03:53.572768,,None,46
108335,Fort_Hood,610.0,730.07,Approved,2025-08-11 16:16:46.572768,13.82,None,50
108336,Temple,702.0,2931.97,Denied,2025-07-09 21:53:52.572768,12.02,None,42
108337,Fort_Hood,768.0,1156.45,Approved,2025-12-09 16:06:43.572768,14.91,None,27
108338,Fort_Hood,767.0,7498.53,Approved,2025-10-18 12:18:27.572768,21.75,None,44
108339,Waco,706.0,1902.18,Approved,2025-12-06 08:50:10.572768,1.93,None,32
108340,Waco,820.0,4955.75,Approved,2025-09-10 18:50:28.572768,10.87,None,27
108341,Fort_Hood,693.0,983.32,Approved,2025-10-19 15:25:31.572768,20.7,None,48
108342,Killeen,691.0,665.93,Approved,2025-10-10 12:42:27.572768,18.05,None,48
108343,Fort_Hood,545.0,1499.06,Approved,2025-08-24 03:47:11.572768,15.02,None,34
108344,Round_Rock,673.0,2230.87,Approved,2025-09-21 19:05:25.572768,14.47,None,30
108345,Waco,751.0,1201.61,Denied,2025-10-21 11:14:37.572768,40.37,None,29
108346,Waco,793.0,3316.44,Approved,2025-08-22 13:35:14.572768,12.44,None,48
108347,Killeen,650.0,1528.49,Approved,2025-10-04 08:29:38.572768,6.16,None,53
108348,Fort_Hood,727.0,500.0,Approved,2025-10-13 14:17:23.572768,5.14,None,50
108349,Fort_Hood,762.0,2813.68,Denied,2025-09-18 01:24:28.572768,29.88,None,54
108350,Waco,700.0,892.45,Approved,2025-10-18 22:55:32.572768,16.37,None,26
108351,Killeen,563.0,1353.87,Pending_Review,2025-09-19 04:41:34.572768,,None,59
108352,Temple,714.0,6263.57,Approved,2025-11-21 22:08:04.572768,18.93,None,30
108353,Fort_Hood,745.0,7467.01,Approved,2025-08-21 06:54:36.572768,22.8,None,34
108354,Killeen,643.0,1140.94,Approved,2025-07-26 06:48:55.572768,5.96,None,54
108355,Killeen,684.0,2870.46,Approved,2025-09-28 10:48:39.572768,18.23,None,51
108356,Killeen,630.0,1162.33,Approved,2025-11-05 01:33:31.572768,9.37,None,46
108357,Fort_Hood,545.0,1437.27,Approved,2025-12-14 00:58:16.572768,5.11,None,27
108358,Killeen,761.0,1113.63,Approved,2025-08-14 11:48:36.572768,11.55,None,60
108359,Killeen,699.0,500.0,Approved,2025-10-11 20:12:29.572768,17.04,None,31
108360,Waco,795.0,1950.9,Denied,2025-12-15 16:24:12.572768,20.61,None,57
108361,Killeen,751.0,2276.81,Denied,2025-07-09 14:25:53.572768,40.65,None,40
108362,Killeen,,1057.01,Approved,2025-12-07 03:37:06.572768,29.25,None,32
108363,Fort_Hood,695.0,4316.64,Approved,2025-11-29 04:39:40.572768,14.3,None,38
108364,Fort_Hood,733.0,1275.55,Approved,2025-07-11 16:18:50.572768,23.25,None,23
108365,Waco,758.0,1085.97,Approved,2025-10-15 23:28:51.572768,21.86,None,28
108366,Killeen,719.0,2755.08,Denied,2025-07-10 14:15:33.572768,21.64,None,62
108367,Waco,766.0,526.29,Approved,2025-08-24 11:02:18.572768,4.63,None,52
108368,Fort_Hood,682.0,3734.4,Approved,2025-11-09 08:56:43.572768,11.04,None,52
108369,Killeen,640.0,1310.63,Approved,2025-08-02 02:32:13.572768,15.31,None,38
108370,Killeen,696.0,3989.53,Approved,2025-06-26 23:48:10.572768,21.29,None,36
108371,Killeen,712.0,5067.0,Denied,2025-11-06 16:17:12.572768,25.58,Suspicious_ACH,28
108372,Killeen,627.0,3017.32,Approved,2025-10-22 01:55:23.572768,8.9,None,51
108373,Waco,619.0,944.28,Pending_Review,2025-09-23 02:43:14.572768,,None,60
108374,Fort_Hood,726.0,664.7,Pending_Review,2025-08-30 22:44:57.572768,,None,35
108375,Killeen,675.0,574.06,Denied,2025-08-07 12:11:55.572768,22.54,None,52
108376,Killeen,690.0,4369.17,Approved,2025-08-12 13:32:31.572768,16.98,None,30
108377,Killeen,678.0,1623.21,Approved,2025-09-22 18:15:01.572768,8.86,None,30
108378,Fort_Hood,791.0,1119.48,Approved,2025-10-17 23:26:47.572768,7.93,Suspicious_ACH,23
108379,Killeen,775.0,1626.74,Pending_Review,2025-09-20 02:17:30.572768,,None,43
108380,Fort_Hood,625.0,4291.95,Approved,2025-10-31 10:30:56.572768,14.62,None,37
108381,Killeen,668.0,3371.09,Denied,2025-12-12 15:43:13.572768,38.09,None,23
108382,Fort_Hood,751.0,2567.8,Pending_Review,2025-07-17 16:39:09.572768,,None,36
108383,Temple,736.0,3011.85,Denied,2025-08-22 17:40:58.572768,28.63,None,27
108384,Killeen,697.0,2088.37,Approved,2025-07-07 16:00:38.572768,18.56,None,44
108385,Fort_Hood,631.0,2302.36,Approved,2025-09-27 02:46:01.572768,24.54,None,49
108386,Round_Rock,659.0,2157.75,Approved,2025-11-25 19:39:17.572768,18.16,None,64
108387,Killeen,668.0,1807.95,Approved,2025-08-12 04:55:53.572768,19.6,None,38
108388,Fort_Hood,716.0,3303.37,Pending_Review,2025-07-11 11:07:45.572768,,None,57
108389,Killeen,802.0,2413.96,Pending_Review,2025-08-08 14:27:30.572768,,None,40
108390,Fort_Hood,658.0,893.75,Approved,2025-10-24 07:17:56.572768,17.2,None,26
108391,Killeen,638.0,2760.31,Approved,2025-06-25 05:20:13.572768,10.19,None,44
108392,Round_Rock,693.0,2203.49,Approved,2025-10-02 18:54:55.572768,13.38,None,40
108393,Waco,761.0,2948.73,Approved,2025-07-01 03:52:43.572768,6.43,None,22
108394,Waco,613.0,1663.43,Approved,2025-08-16 18:40:19.572768,21.84,None,48
108395,Waco,787.0,3461.27,Approved,2025-08-16 07:33:06.572768,3.69,None,64
108396,Fort_Hood,689.0,1721.37,Pending_Review,2025-10-28 04:47:09.572768,,None,46
108397,Killeen,655.0,3226.34,Pending_Review,2025-10-17 04:25:34.572768,,None,27
108398,Temple,603.0,1254.91,Approved,2025-10-12 14:15:55.572768,7.39,None,57
108399,Round_Rock,742.0,1326.36,Approved,2025-11-07 03:47:20.572768,4.9,None,38
108400,Fort_Hood,689.0,2926.73,Approved,2025-09-12 17:47:05.572768,20.93,None,33
108401,Temple,710.0,1386.56,Denied,2025-07-28 08:48:16.572768,49.66,None,46
108402,Fort_Hood,645.0,10557.86,Approved,2025-08-04 05:34:43.572768,5.66,None,31
108403,Fort_Hood,680.0,2844.54,Approved,2025-09-13 05:12:54.572768,19.86,None,60
108404,Fort_Hood,670.0,1844.45,Approved,2025-10-26 10:46:23.572768,35.27,None,45
108405,Killeen,693.0,3483.95,Approved,2025-12-01 13:23:09.572768,13.29,None,32
108406,Killeen,659.0,1230.84,Denied,2025-07-24 08:47:44.572768,30.02,None,45
108407,Killeen,607.0,3783.53,Pending_Review,2025-11-09 01:05:26.572768,,None,24
108408,Fort_Hood,850.0,3700.37,Denied,2025-09-07 19:55:53.572768,59.2,None,61
108409,Killeen,618.0,4928.68,Denied,2025-11-01 19:47:49.572768,17.05,None,41
108410,Killeen,710.0,1270.74,Approved,2025-09-28 08:24:04.572768,18.25,None,44
108411,Round_Rock,593.0,679.81,Approved,2025-09-30 11:55:20.572768,12.36,None,26
108412,Killeen,580.0,1109.73,Denied,2025-11-14 09:59:25.572768,8.59,None,57
108413,Fort_Hood,705.0,1443.31,Approved,2025-11-24 23:39:52.572768,36.26,None,34
108414,Killeen,710.0,6862.1,Approved,2025-09-27 10:07:07.572768,37.63,None,57
108415,Killeen,775.0,10467.28,Denied,2025-08-24 10:29:18.572768,53.82,None,27
108416,Waco,723.0,2382.08,Approved,2025-10-16 13:22:40.572768,2.12,None,23
108417,Fort_Hood,691.0,1821.68,Approved,2025-08-05 05:56:30.572768,9.75,None,50
108418,Waco,643.0,1366.59,Approved,2025-09-10 11:50:55.572768,7.45,None,26
108419,Killeen,789.0,3497.32,Approved,2025-07-28 11:52:36.572768,0.92,None,36
108420,Fort_Hood,755.0,10413.57,Approved,2025-09-03 16:17:37.572768,15.94,None,29
108421,Killeen,625.0,7545.3,Approved,2025-09-19 22:02:17.572768,15.75,None,55
108422,Killeen,702.0,4493.47,Approved,2025-10-08 22:06:39.572768,18.09,None,58
108423,Killeen,708.0,4441.03,Pending_Review,2025-09-21 16:37:35.572768,,None,47
108424,Killeen,679.0,3518.7,Denied,2025-07-01 21:07:56.572768,17.55,None,30
108425,Killeen,746.0,1740.92,Approved,2025-10-29 00:03:39.572768,32.83,None,29
108426,Killeen,749.0,1003.01,Denied,2025-08-18 11:25:18.572768,19.84,None,35
108427,Round_Rock,688.0,1778.19,Approved,2025-07-19 09:20:37.572768,18.99,Suspicious_ACH,46
108428,Killeen,683.0,2534.8,Denied,2025-09-25 06:49:08.572768,40.11,None,55
108429,Killeen,789.0,565.15,Denied,2025-12-07 23:02:31.572768,24.95,None,24
108430,Killeen,755.0,1599.81,Approved,2025-07-15 08:47:14.572768,4.99,None,53
108431,Fort_Hood,704.0,933.79,Denied,2025-10-28 12:49:29.572768,13.62,None,57
108432,Killeen,602.0,4068.68,Denied,2025-12-05 15:38:21.572768,3.92,None,26
108433,Temple,720.0,1164.72,Approved,2025-12-14 06:21:04.572768,3.72,Suspicious_ACH,36
108434,Round_Rock,741.0,2350.95,Approved,2025-11-22 15:21:40.572768,17.43,None,49
108435,Killeen,534.0,1032.75,Approved,2025-08-21 05:44:24.572768,12.59,None,39
108436,Fort_Hood,715.0,6490.92,Approved,2025-09-25 18:43:24.572768,22.39,None,32
108437,Killeen,674.0,500.0,Approved,2025-09-12 08:51:15.572768,24.22,None,31
108438,Fort_Hood,686.0,2645.65,Approved,2025-11-18 22:46:48.572768,19.54,High_Velocity_Deposit,25
108439,Killeen,645.0,650.79,Approved,2025-07-12 16:43:47.572768,10.21,None,41
108440,Killeen,691.0,1202.95,Approved,2025-08-30 17:35:42.572768,6.68,None,26
108441,Killeen,783.0,2132.28,Denied,2025-07-12 05:36:22.572768,11.86,None,22
108442,Fort_Hood,673.0,2217.83,Pending_Review,2025-06-28 03:28:53.572768,,None,34
108443,Killeen,757.0,2172.02,Pending_Review,2025-11-11 16:23:02.572768,,None,43
108444,Killeen,651.0,2041.42,Approved,2025-08-05 16:44:02.572768,13.23,None,34
108445,Fort_Hood,745.0,1081.95,Denied,2025-10-12 16:39:04.572768,11.0,None,36
108446,Fort_Hood,700.0,1585.66,Pending_Review,2025-11-10 04:55:24.572768,,High_Velocity_Deposit,30
108447,Temple,721.0,1854.38,Pending_Review,2025-10-08 19:15:16.572768,,None,24
108448,Killeen,700.0,2113.9,Denied,2025-08-04 02:47:40.572768,29.03,None,23
108449,Waco,738.0,1715.49,Denied,2025-07-06 18:54:56.572768,99.35,None,33
108450,Fort_Hood,545.0,3241.11,Approved,2025-07-20 11:57:16.572768,38.0,None,45
108451,Killeen,614.0,1948.29,Approved,2025-12-10 22:12:27.572768,16.4,None,39
108452,Fort_Hood,725.0,2124.01,Approved,2025-11-27 13:11:48.572768,8.67,None,57
108453,Killeen,577.0,1331.26,Approved,2025-08-19 04:29:46.572768,24.48,None,46
108454,Temple,668.0,779.03,Pending_Review,2025-12-14 12:55:08.572768,,None,36
108455,Killeen,696.0,2045.14,Approved,2025-10-07 17:35:08.572768,24.08,Suspicious_ACH,22
108456,Fort_Hood,650.0,4750.27,Pending_Review,2025-07-10 03:38:23.572768,,None,29
108457,Killeen,658.0,2578.82,Denied,2025-11-25 20:10:48.572768,37.58,None,58
108458,Round_Rock,716.0,940.12,Approved,2025-11-11 10:24:16.572768,40.69,None,28
108459,Killeen,760.0,3469.59,Approved,2025-07-15 09:27:01.572768,15.84,None,56
108460,Round_Rock,642.0,1382.86,Approved,2025-11-06 11:33:12.572768,26.24,None,59
108461,Temple,665.0,3202.62,Denied,2025-09-27 04:44:10.572768,20.63,None,37
108462,Killeen,656.0,1346.1,Denied,2025-06-21 14:02:01.572768,86.78,None,38
108463,Waco,554.0,2398.61,Pending_Review,2025-11-13 17:28:13.572768,,None,59
108464,Round_Rock,708.0,1194.16,Approved,2025-07-04 15:17:30.572768,7.89,None,51
108465,Killeen,756.0,1218.72,Approved,2025-09-29 00:21:22.572768,9.3,None,58
108466,Killeen,760.0,516.45,Approved,2025-09-23 11:19:40.572768,3.67,None,39
108467,Fort_Hood,647.0,2723.46,Approved,2025-06-21 22:03:36.572768,7.15,None,57
108468,Killeen,624.0,2431.19,Denied,2025-10-23 10:26:28.572768,48.43,None,33
108469,Killeen,701.0,2543.14,Approved,2025-09-03 00:01:01.572768,8.37,None,49
108470,Killeen,749.0,2253.56,Approved,2025-08-16 18:04:14.572768,7.44,None,32
108471,Killeen,709.0,982.6,Approved,2025-10-04 16:33:51.572768,12.59,None,64
108472,Killeen,717.0,3915.58,Approved,2025-09-05 17:20:31.572768,5.1,None,27
108473,Killeen,768.0,4000.7,Approved,2025-07-07 11:51:44.572768,24.86,Suspicious_ACH,47
108474,Temple,655.0,962.38,Approved,2025-11-15 09:40:14.572768,11.32,None,37
108475,Waco,686.0,2767.5,Approved,2025-09-22 02:05:08.572768,6.64,High_Velocity_Deposit,59
108476,Killeen,798.0,3640.92,Denied,2025-10-03 23:09:41.572768,95.02,None,30
108477,Fort_Hood,688.0,1241.31,Approved,2025-07-20 11:43:29.572768,3.4,High_Velocity_Deposit,39
108478,Fort_Hood,623.0,1426.77,Approved,2025-10-05 15:31:35.572768,13.85,Suspicious_ACH,54
108479,Round_Rock,659.0,2771.91,Pending_Review,2025-09-29 23:26:14.572768,,None,40
108480,Killeen,643.0,540.09,Denied,2025-10-14 12:56:50.572768,34.0,None,30
108481,Killeen,721.0,756.87,Approved,2025-12-10 15:42:49.572768,22.91,None,63
108482,Temple,646.0,819.08,Denied,2025-10-26 09:06:54.572768,41.48,None,30
108483,Temple,716.0,500.0,Denied,2025-07-16 12:58:27.572768,45.96,None,26
108484,Waco,655.0,4306.81,Approved,2025-06-28 00:11:44.572768,29.5,None,44
108485,Waco,572.0,500.0,Denied,2025-06-22 05:03:14.572768,33.02,None,63
108486,Killeen,718.0,2379.13,Approved,2025-07-07 06:44:03.572768,25.2,None,55
108487,Fort_Hood,708.0,3461.12,Denied,2025-07-15 08:54:03.572768,17.24,None,59
108488,Killeen,731.0,1429.56,Approved,2025-10-28 07:07:52.572768,20.24,None,43
108489,Killeen,659.0,1059.24,Pending_Review,2025-07-09 21:06:07.572768,,None,26
108490,Waco,653.0,2178.24,Approved,2025-07-11 20:33:45.572768,21.27,None,22
108491,Killeen,724.0,1810.7,Approved,2025-10-23 23:16:33.572768,8.34,None,47
108492,Fort_Hood,791.0,4035.17,Approved,2025-07-13 16:49:40.572768,14.05,None,39
108493,Temple,700.0,500.0,Approved,2025-10-11 05:26:20.572768,20.81,None,47
108494,Killeen,725.0,867.0,Approved,2025-08-03 11:14:14.572768,19.0,None,36
108495,Round_Rock,680.0,2833.48,Approved,2025-08-02 06:59:17.572768,24.96,None,23
108496,Round_Rock,607.0,1882.5,Approved,2025-10-11 06:49:05.572768,6.39,None,36
108497,Fort_Hood,758.0,3299.83,Approved,2025-08-18 21:59:29.572768,25.71,None,32
108498,Killeen,754.0,2229.69,Approved,2025-11-06 19:37:49.572768,4.5,None,41
108499,Killeen,742.0,1623.29,Approved,2025-10-12 03:11:47.572768,15.28,None,63
108500,Killeen,689.0,1419.66,Approved,2025-08-04 07:48:17.572768,11.88,None,38
108501,Killeen,735.0,11614.9,Approved,2025-09-12 19:55:52.572768,32.96,None,26
108502,Killeen,753.0,6173.1,Approved,2025-10-07 18:28:22.572768,16.89,None,54
108503,Round_Rock,797.0,2687.6,Approved,2025-07-28 01:33:42.572768,6.31,None,46
108504,Killeen,759.0,1925.17,Approved,2025-06-22 04:11:48.572768,3.81,None,28
108505,Waco,703.0,2780.83,Approved,2025-08-17 16:38:13.572768,18.99,None,55
108506,Killeen,621.0,3503.32,Approved,2025-08-24 20:43:43.572768,4.44,None,36
108507,Fort_Hood,709.0,2527.69,Approved,2025-09-10 16:53:37.572768,7.15,None,34
108508,Temple,715.0,991.18,Approved,2025-06-19 04:10:41.572768,13.75,None,53
108509,Killeen,742.0,7537.22,Approved,2025-10-06 23:38:40.572768,8.3,None,60
108510,Killeen,781.0,2201.66,Approved,2025-08-23 04:38:38.572768,11.84,None,35
108511,Fort_Hood,694.0,9055.65,Denied,2025-06-30 11:33:38.572768,28.1,None,41
108512,Waco,826.0,2100.05,Denied,2025-11-09 10:25:58.572768,37.14,None,37
108513,Fort_Hood,594.0,1485.46,Pending_Review,2025-08-30 11:03:24.572768,,None,51
108514,Killeen,725.0,5471.52,Approved,2025-10-31 00:44:39.572768,16.37,None,62
108515,Killeen,652.0,2300.66,Approved,2025-08-04 06:05:59.572768,13.14,None,40
108516,Round_Rock,585.0,2011.71,Pending_Review,2025-10-12 01:55:22.572768,,None,43
108517,Temple,687.0,692.08,Approved,2025-07-26 14:03:14.572768,14.14,None,58
108518,Fort_Hood,612.0,3066.14,Approved,2025-08-22 20:50:47.572768,18.97,None,31
108519,Waco,690.0,1218.47,Approved,2025-07-06 03:56:56.572768,8.43,None,29
108520,Fort_Hood,702.0,1263.66,Approved,2025-08-14 17:38:07.572768,9.35,None,50
108521,Killeen,767.0,1221.17,Approved,2025-08-17 11:36:49.572768,27.63,None,35
108522,Killeen,609.0,2568.88,Denied,2025-10-25 09:35:25.572768,23.41,None,32
108523,Killeen,754.0,529.38,Pending_Review,2025-09-20 08:43:20.572768,,None,51
108524,Fort_Hood,705.0,1527.4,Approved,2025-11-24 02:11:06.572768,30.95,None,54
108525,Killeen,761.0,3960.89,Denied,2025-12-15 09:06:57.572768,52.24,None,63
108526,Killeen,674.0,667.45,Approved,2025-10-28 03:21:55.572768,6.65,None,55
108527,Waco,620.0,2076.22,Approved,2025-07-17 16:45:37.572768,24.39,None,60
108528,Fort_Hood,626.0,1091.03,Denied,2025-10-13 14:26:47.572768,103.06,None,58
108529,Fort_Hood,622.0,1309.04,Approved,2025-10-24 05:16:59.572768,17.47,None,63
108530,Temple,728.0,6796.22,Approved,2025-11-20 15:54:43.572768,16.0,None,58
108531,Killeen,788.0,500.0,Approved,2025-10-10 13:23:13.572768,22.85,None,26
108532,Fort_Hood,666.0,3335.92,Approved,2025-10-16 04:37:03.572768,24.7,None,62
108533,Waco,737.0,1233.56,Approved,2025-12-15 22:31:33.572768,12.47,None,64
108534,Fort_Hood,608.0,1185.44,Pending_Review,2025-10-04 10:06:02.572768,,None,26
108535,Killeen,710.0,743.04,Denied,2025-06-30 07:02:44.572768,22.16,None,38
108536,Killeen,740.0,3304.76,Approved,2025-09-02 06:47:21.572768,3.12,None,40
108537,Temple,613.0,1551.34,Approved,2025-10-30 18:26:20.572768,8.74,None,47
108538,Fort_Hood,687.0,1402.29,Pending_Review,2025-12-08 09:18:25.572768,,None,23
108539,Temple,742.0,1974.1,Denied,2025-09-02 15:11:44.572768,24.08,None,35
108540,Fort_Hood,523.0,1577.77,Approved,2025-09-05 03:28:50.572768,22.39,None,49
108541,Fort_Hood,780.0,500.0,Approved,2025-11-28 08:31:46.572768,16.11,None,25
108542,Waco,721.0,1220.9,Approved,2025-10-28 20:18:26.572768,27.12,None,24
108543,Fort_Hood,743.0,3700.98,Approved,2025-12-01 14:14:07.572768,9.69,None,36
108544,Killeen,675.0,541.7,Denied,2025-07-09 14:20:07.572768,43.13,None,43
108545,Fort_Hood,596.0,756.01,Approved,2025-10-08 12:49:09.572768,3.0,None,63
108546,Waco,732.0,1285.07,Pending_Review,2025-08-13 12:59:19.572768,,None,40
108547,Killeen,695.0,1011.82,Approved,2025-06-29 14:23:18.572768,19.18,None,55
108548,Killeen,701.0,1768.15,Approved,2025-11-12 15:28:32.572768,14.32,None,31
108549,Killeen,765.0,754.11,Approved,2025-10-07 02:37:42.572768,11.61,None,55
108550,Temple,745.0,1325.73,Approved,2025-07-09 00:06:18.572768,8.76,None,37
108551,Killeen,815.0,1739.94,Approved,2025-06-28 11:16:55.572768,33.79,None,58
108552,Fort_Hood,709.0,3038.6,Approved,2025-09-21 07:48:12.572768,4.49,None,57
108553,Killeen,658.0,4894.32,Pending_Review,2025-11-01 01:56:10.572768,,None,43
108554,Killeen,688.0,1466.69,Approved,2025-07-23 22:54:32.572768,10.52,None,53
108555,Fort_Hood,724.0,8188.19,Approved,2025-09-14 18:49:30.572768,10.14,None,38
108556,Killeen,760.0,1560.68,Approved,2025-11-02 03:54:47.572768,9.21,None,30
108557,Fort_Hood,611.0,3509.05,Approved,2025-08-01 16:32:31.572768,12.28,None,54
108558,Waco,700.0,8477.8,Approved,2025-10-28 14:50:37.572768,23.03,None,54
108559,Waco,796.0,2021.2,Approved,2025-11-15 22:18:06.572768,23.85,None,23
108560,Killeen,685.0,602.55,Approved,2025-12-14 18:04:24.572768,30.13,High_Velocity_Deposit,35
108561,Temple,755.0,1944.43,Denied,2025-08-03 15:29:48.572768,30.57,None,58
108562,Fort_Hood,729.0,1108.41,Approved,2025-07-01 17:00:21.572768,40.54,Suspicious_ACH,54
108563,Temple,757.0,1451.65,Approved,2025-11-29 10:30:05.572768,18.21,None,22
108564,Fort_Hood,651.0,8848.31,Approved,2025-11-11 10:54:20.572768,5.25,None,43
108565,Fort_Hood,651.0,679.79,Approved,2025-10-29 01:02:52.572768,4.6,None,51
108566,Temple,701.0,2299.33,Approved,2025-10-19 20:34:37.572768,20.75,None,48
108567,Temple,608.0,895.89,Approved,2025-10-13 14:53:43.572768,6.16,None,54
108568,Killeen,683.0,1413.57,Approved,2025-11-09 23:48:01.572768,24.12,None,37
108569,Killeen,715.0,3280.9,Approved,2025-07-15 21:40:36.572768,9.34,None,31
108570,Killeen,807.0,2332.12,Pending_Review,2025-11-22 15:00:26.572768,,None,48
108571,Killeen,724.0,1510.16,Approved,2025-07-10 16:14:16.572768,19.75,None,58
108572,Killeen,737.0,1075.09,Approved,2025-07-07 11:06:03.572768,26.72,None,23
108573,Killeen,769.0,2328.23,Approved,2025-09-19 18:59:16.572768,31.57,None,51
108574,Temple,642.0,7087.94,Approved,2025-11-24 16:14:24.572768,7.7,None,64
108575,Killeen,690.0,879.12,Approved,2025-09-15 08:32:21.572768,21.63,None,40
108576,Fort_Hood,845.0,8344.28,Denied,2025-10-03 02:00:11.572768,19.54,None,40
108577,Killeen,695.0,4720.16,Denied,2025-08-10 06:45:01.572768,22.27,None,56
108578,Killeen,766.0,5407.18,Approved,2025-07-21 02:51:50.572768,3.43,None,32
108579,Killeen,757.0,2314.03,Approved,2025-11-11 11:31:26.572768,15.63,None,53
108580,Killeen,611.0,4614.25,Approved,2025-08-08 06:54:15.572768,16.41,None,37
108581,Waco,718.0,806.69,Approved,2025-10-08 10:24:10.572768,11.47,None,38
108582,Temple,708.0,1059.51,Approved,2025-09-20 03:32:34.572768,5.8,None,50
108583,Killeen,719.0,3336.41,Pending_Review,2025-11-21 00:33:32.572768,,None,41
108584,Fort_Hood,654.0,2290.85,Denied,2025-10-05 14:31:05.572768,21.02,Suspicious_ACH,57
108585,Fort_Hood,632.0,1605.67,Pending_Review,2025-08-05 17:46:25.572768,,None,45
108586,Temple,671.0,500.0,Approved,2025-08-13 09:07:57.572768,22.16,None,64
108587,Waco,694.0,1276.17,Approved,2025-12-13 20:57:31.572768,11.66,None,25
108588,Fort_Hood,771.0,706.81,Denied,2025-09-26 05:26:56.572768,44.28,None,26
108589,Fort_Hood,809.0,2683.37,Denied,2025-09-03 01:10:36.572768,13.44,None,40
108590,Waco,783.0,1551.64,Approved,2025-09-12 00:25:59.572768,25.83,None,45
108591,Killeen,751.0,1093.74,Pending_Review,2025-08-25 09:48:29.572768,,None,22
108592,Killeen,639.0,14977.86,Pending_Review,2025-07-30 10:55:52.572768,,None,56
108593,Temple,675.0,4148.66,Approved,2025-10-25 10:12:00.572768,31.59,None,23
108594,Waco,712.0,4207.81,Approved,2025-08-04 13:10:53.572768,40.09,None,31
108595,Fort_Hood,662.0,10527.77,Approved,2025-12-13 06:06:14.572768,18.37,None,27
108596,Fort_Hood,734.0,3434.94,Denied,2025-07-09 01:56:47.572768,74.8,None,61
108597,Killeen,743.0,975.78,Denied,2025-11-30 15:20:24.572768,11.27,High_Velocity_Deposit,59
108598,Fort_Hood,732.0,888.63,Approved,2025-10-28 09:59:57.572768,9.04,High_Velocity_Deposit,41
108599,Fort_Hood,761.0,3912.46,Approved,2025-10-24 02:59:34.572768,18.89,None,40
108600,Killeen,645.0,500.0,Approved,2025-08-06 04:50:09.572768,22.78,None,57
108601,Waco,755.0,1698.97,Approved,2025-07-11 09:43:29.572768,9.74,None,50
108602,Temple,658.0,500.0,Approved,2025-09-18 23:32:06.572768,1.36,None,62
108603,Killeen,643.0,1956.82,Approved,2025-08-28 18:43:39.572768,5.38,None,45
108604,Fort_Hood,731.0,3580.49,Denied,2025-12-07 17:08:00.572768,21.75,None,30
108605,Killeen,772.0,2260.93,Approved,2025-09-17 22:37:59.572768,12.59,None,53
108606,Fort_Hood,729.0,3829.49,Approved,2025-12-11 02:16:39.572768,9.09,None,61
108607,Killeen,701.0,8706.82,Approved,2025-09-08 21:59:37.572768,12.87,None,26
108608,Fort_Hood,718.0,1611.9,Approved,2025-07-18 06:17:49.572768,18.39,None,42
108609,Temple,708.0,17087.81,Denied,2025-07-25 22:33:37.572768,8.17,None,38
108610,Killeen,632.0,2143.37,Approved,2025-11-30 04:29:31.572768,15.36,None,45
108611,Temple,625.0,3863.51,Approved,2025-08-29 13:25:24.572768,29.18,None,48
108612,Round_Rock,695.0,1108.93,Approved,2025-10-03 10:53:01.572768,10.86,None,39
108613,Killeen,704.0,6604.13,Approved,2025-07-06 22:17:26.572768,7.06,None,43
108614,Killeen,700.0,4160.41,Denied,2025-11-21 04:30:12.572768,32.18,None,27
108615,Round_Rock,740.0,5867.37,Approved,2025-06-26 06:42:20.572768,34.3,None,49
108616,Round_Rock,687.0,1888.62,Approved,2025-09-04 11:41:44.572768,13.9,None,63
108617,Killeen,733.0,662.27,Denied,2025-10-03 20:27:46.572768,12.95,None,41
108618,Killeen,691.0,2613.17,Approved,2025-11-28 05:15:14.572768,9.52,None,37
108619,Killeen,809.0,500.0,Approved,2025-08-18 14:46:48.572768,15.03,None,40
108620,Round_Rock,704.0,1381.67,Approved,2025-09-29 08:05:27.572768,17.22,None,29
108621,Killeen,840.0,2106.67,Pending_Review,2025-11-25 19:05:57.572768,,None,39
108622,Fort_Hood,721.0,12109.91,Denied,2025-09-10 18:10:04.572768,40.27,None,58
108623,Waco,687.0,2332.83,Approved,2025-08-06 00:23:29.572768,9.11,None,52
108624,Killeen,646.0,2021.57,Denied,2025-06-21 13:18:25.572768,25.06,None,59
